date,state,city_or_county,address,n_killed,n_injured,incident_url,source_url
"April 11, 2018",New Jersey,Newark,700 block of Sanford Ave,0,1,http://www.gunviolencearchive.org/incident/1091745,https://www.rlsmedia.com/article/man-wanted-newark-ward-ward-shooting
"April 11, 2018",Arkansas,North Little Rock,200 block of W 6th St,0,0,http://www.gunviolencearchive.org/incident/1112257,http://www.arkansasonline.com/news/2018/may/09/man-faces-charges-in-2-gun-purchases-20/
"April 11, 2018",Texas,Houston,6300 block of Windswept Ln,0,2,http://www.gunviolencearchive.org/incident/1089657,http://cw39.com/2018/04/11/two-shot-during-altercation-at-apartment-complex-in-southwest-houston/
"April 11, 2018",Texas,Houston,Westward St and Elm St,0,1,http://www.gunviolencearchive.org/incident/1091036,http://cw39.com/2018/04/11/hpd-man-shot-at-apartment-collapses-in-street-searching-for-help/
"April 11, 2018",Ohio,Dayton (Riverside),3215 Valley St,0,1,http://www.gunviolencearchive.org/incident/1089697,https://www.whio.com/news/local/report-gunshot-victim-brings-police-riverside-car-wash-laundromat/vmrLNgnzMxHXA1G7i7AeRN/
"April 11, 2018",Tennessee,Nashville,Windcrest Trail,0,0,http://www.gunviolencearchive.org/incident/1091066,http://www.wsmv.com/story/37946924/police-seize-cocaine-heroin-gun-from-felons-home
"April 11, 2018",South Carolina,Darlington,Knotty Pine Rd,0,1,http://www.gunviolencearchive.org/incident/1089440,http://wpde.com/news/local/deputies-investigating-early-morning-shooting-in-darlington-county
"April 11, 2018",Nebraska,Lincoln,N 20th St and Cornhusker Hwy,0,0,http://www.gunviolencearchive.org/incident/1091097,http://www.1011now.com/content/news/Police-stop-stolen-vehicle-arrest-two-on-multiple-charges--479397363.html
"April 11, 2018",New Mexico,Las Cruces,4700 block of Elks Ave,1,1,http://www.gunviolencearchive.org/incident/1091103,http://www.kvia.com/crime/woman-shot-during-domestic-incident-shooter-killed-self-deputies-say/728143887
"April 11, 2018",Kansas,Wichita,1500 block of E Arnold St,0,1,http://www.gunviolencearchive.org/incident/1089597,http://www.kansas.com/news/local/crime/article208676264.html
"April 11, 2018",Ohio,Piqua,1973 Edison Dr,0,0,http://www.gunviolencearchive.org/incident/1091110,http://www.wdtn.com/news/local-news/police-piqua-man-charged-after-bringing-gun-to-edison-campus/1120408622
"April 11, 2018",Ohio,Youngstown,E Myrtle Ave,0,0,http://www.gunviolencearchive.org/incident/1090253,http://www.vindy.com/news/2018/apr/12/youngstown-man-jailed-gun-charge-after-arrest-sout/
"April 11, 2018",South Carolina,Buffalo,Katelyns Way,0,0,http://www.gunviolencearchive.org/incident/1089451,http://www.wspa.com/news/crime/report-union-co-home-hit-by-bullets-in-drive-by/1115424959
"April 11, 2018",Ohio,Youngstown,42 W Marion Ave,0,0,http://www.gunviolencearchive.org/incident/1090255,http://www.vindy.com/news/2018/apr/12/youngstown-police-conduct-raids-find-drugs-guns-so/
"April 11, 2018",Ohio,Fremont,1500 block of North St,0,0,http://www.gunviolencearchive.org/incident/1091121,http://www.sanduskyregister.com/story/201804130013
"April 11, 2018",Alabama,Mobile,1500 Eslava St,0,0,http://www.gunviolencearchive.org/incident/1106835,https://www.google.com/maps/d/viewer?mid=1FHAucgX5wnS6_cQXpLKdGi3du97MTTpx&ll=30.677187500000013%2C-88.07090499999998&z=11
"April 11, 2018",Alabama,Mobile,3900 Pleasant Valley Rd,0,1,http://www.gunviolencearchive.org/incident/1106839,https://www.google.com/maps/d/viewer?mid=1FHAucgX5wnS6_cQXpLKdGi3du97MTTpx&ll=30.662843000000024%2C-88.14633129999993&z=11
"April 11, 2018",New York,Corfu,1227 Gilmore Rd,1,0,http://www.gunviolencearchive.org/incident/1090263,https://www.democratandchronicle.com/story/news/2018/04/12/one-dead-officer-involved-shooting-log-cabin-restaurant-pembroke-genesee-county/509841002/
"April 11, 2018",Alabama,Theodore,N/A,0,0,http://www.gunviolencearchive.org/incident/1090299,http://www.wkrg.com/news/local-news/mobile-sheriffs-deputies-conduct-a-door-to-door-warrant-roundup/1117441347
"April 11, 2018",Colorado,Clifton,455 1/2 Mesa Lakes St,1,0,http://www.gunviolencearchive.org/incident/1274409,https://www.gjsentinel.com/news/western_colorado/affidavit-slaying-a-scene-of-horror/article_bd2615bc-fe9d-11e8-b06e-10604b9ffe60.html
"April 11, 2018",Alaska,Kenny Lake,N/A,0,1,http://www.gunviolencearchive.org/incident/1090394,https://dps.alaska.gov/dailydispatch/Home/DisplayIncident?incidentNumber=AK18023855
"April 11, 2018",Virginia,Portsmouth,1500 block of Prentis Ave,0,1,http://www.gunviolencearchive.org/incident/1089455,http://wtkr.com/2018/04/11/man-seriously-injured-in-portsmouth-shooting-2/
"April 11, 2018",Florida,Saint Petersburg,4200 block of 14th Ave S,0,1,http://www.gunviolencearchive.org/incident/1090098,http://www.wfla.com/news/pinellas-county/2-injured-1-critically-in-st-petersburg-shooting/1115879915
"April 11, 2018",Virginia,Norfolk,200 block of Nicholson St,1,0,http://www.gunviolencearchive.org/incident/1091155,https://wtkr.com/2018/07/19/crime-line-tip-leads-to-arrest-of-norfolk-homicide-suspect/
"April 11, 2018",Utah,Harriman,13351 S 7300 W,0,0,http://www.gunviolencearchive.org/incident/1090439,https://www.deseretnews.com/article/900015533/swat-responding-to-barricaded-person-in-herriman-nearby-school-on-lockout.html
"April 14, 2018",North Dakota,Dickinson,400 block of Second St E,0,0,http://www.gunviolencearchive.org/incident/1094027,http://www.thedickinsonpress.com/news/crime-and-courts/4433246-multiple-arrests-made-connection-alleged-robbery
"April 14, 2018",Pennsylvania,Pittsburgh,1800 block of Cliff St,1,0,http://www.gunviolencearchive.org/incident/1092030,https://www.wpxi.com/news/top-stories/man-identified-after-being-shot-in-the-head-killed-in-pittsburgh-neighborhood/732041123
"April 14, 2018",Virginia,Fredericksburg,5319 Jefferson Davis Hwy,0,1,http://www.gunviolencearchive.org/incident/1092618,http://www.fredericksburg.com/news/crime_courts/spotsylvania-man-faces-felony-charges-after-shooting-himself-in-leg/article_4724f8d4-deb8-50a2-b366-967913e804f8.html
