date,state,city_or_county,address,n_killed,n_injured,incident_url,source_url
"February 9, 2019",California,Vallejo,974 Admiral Callaghan Ln,1,0,http://www.gunviolencearchive.org/incident/1323717,https://sanfrancisco.cbslocal.com/2019/02/11/officer-involved-shooting-suspect-had-gun-stolen-in-oregon/
"February 9, 2019",Ohio,Dayton,4000 block of Hoover Ave,0,1,http://www.gunviolencearchive.org/incident/1323493,https://abc22now.com/news/local/man-arrested-as-dayton-police-continue-investigating-stabbing-possible-shooting
"February 9, 2019",Missouri,Moody,Co Rd 6790,1,0,http://www.gunviolencearchive.org/incident/1323770,https://www.ky3.com/content/news/Howell-County-Mo-Sheriffs-Office-investigates-deadly-shooting-1-arrested-505646511.html
"February 9, 2019",Florida,New Smyrna Beach,Glen Cir,0,0,http://www.gunviolencearchive.org/incident/1326419,https://www.news-journalonline.com/news/20190213/deputies-volusia-homeowner-holds-man-with-burglary-tools-at-gunpoint
"February 9, 2019",Georgia,Atlanta,3177 Peachtree Rd,1,0,http://www.gunviolencearchive.org/incident/1323073,https://www.ajc.com/news/crime--law/new-arrest-made-fatal-shooting-outside-buckhead-bar/22zRF74qIdM86jYXvWMW1O/
"February 9, 2019",Florida,Altamonte Springs,Citrus Tree Dr,0,1,http://www.gunviolencearchive.org/incident/1367660,https://www.clickorlando.com/news/one-shoed-shooting-suspect-arrested-after-foot-chase-deputies-say
"February 9, 2019",New York,Rochester,Webster Ave and Shafer St,1,0,http://www.gunviolencearchive.org/incident/1323027,https://www.democratandchronicle.com/story/news/2019/02/11/caebeon-lee-homicide-victim-identified-webster-avenue-beechwood-neighborhood/2836238002/
"February 9, 2019",Texas,Round Rock,4300 block of Brushy Creek Rd,0,1,http://www.gunviolencearchive.org/incident/1323158,https://www.statesman.com/news/20190214/man-charged-in-weekend-brushy-creek-shooting-arrested-in-bee-cave
"February 9, 2019",Louisiana,New Orleans,Iberville St and N Roman St,1,0,http://www.gunviolencearchive.org/incident/1323123,https://www.nola.com/crime/2019/02/man-accused-of-murder-in-saturdays-shooting-in-the-iberville-area.html
"February 9, 2019",North Carolina,Greensboro,4100 block of Spring Garden St,1,0,http://www.gunviolencearchive.org/incident/1323252,https://myfox8.com/2019/03/01/2-arrested-after-reidsville-man-fatally-shot-in-greensboro/
"February 9, 2019",Ohio,Cleveland,900 block of Stevenson Rd,2,0,http://www.gunviolencearchive.org/incident/1323469,https://www.cleveland.com/metro/2019/02/second-man-dies-after-being-shot-in-the-head-inside-car-in-clevelands-collinwood-neighborhood.html
"February 9, 2019",Maryland,Grasonville,US 50 and Station Ln,0,1,http://www.gunviolencearchive.org/incident/1323682,https://www.myeasternshoremd.com/qa/police_and_fire/police-aid-shooting-victim-in-grasonville/article_c972c252-c236-5f2b-a746-33c11995ea6c.html
"February 9, 2019",Pennsylvania,Williamsport,1037 High St,0,1,http://www.gunviolencearchive.org/incident/1324181,https://www.pennlive.com/news/2019/03/harrisburg-man-charged-in-williamsport-shooting-arrested-by-us-marshals-officials.html
"February 9, 2019",Ohio,Sandusky,Franklin St and Reese St,0,1,http://www.gunviolencearchive.org/incident/1324259,http://www.sanduskyregister.com/story/201902150042
"February 9, 2019",Connecticut,Hamden,1978 State St,0,1,http://www.gunviolencearchive.org/incident/1324608,https://www.wtnh.com/news/crime/pd-hamden-gas-station-clerk-robbed-assaulted-then-forced-to-reopen-store-at-gunpoint/1773032852
"February 9, 2019",Virginia,Catlett,10400 block of Shenandoah Path,0,0,http://www.gunviolencearchive.org/incident/1324005,https://www.fauquier.com/news/sheriff-reports-of-gunfire-during-midland-area-party-still-under/article_0728cd28-2d45-11e9-b014-c7ff2c7a216d.html
"February 9, 2019",South Carolina,Clearwater,300 block of Birch St,0,0,http://www.gunviolencearchive.org/incident/1325377,https://www.aikenstandard.com/news/graniteville-man-charged-in-shooting-incident-in-north-augusta/article_9338ebc8-2e2f-11e9-88b4-471c1abade52.html
"February 9, 2019",Washington,Roy,295th St E,0,2,http://www.gunviolencearchive.org/incident/1324042,https://www.tri-cityherald.com/latest-news/article226066730.html
"February 9, 2019",New York,Staten Island,280 Park Ave,0,0,http://www.gunviolencearchive.org/incident/1325120,https://www.silive.com/crime/2019/02/2-gun-arrests-in-under-an-hour-on-staten-islands-north-shore.html
"February 9, 2019",Ohio,Fredericktown,15870 Old Mansfield Rd,2,0,http://www.gunviolencearchive.org/incident/1327318,https://www.mansfieldnewsjournal.com/story/news/2019/02/15/knox-county-sheriff-investigating-possible-murder-suicide/2873646002/
"February 9, 2019",New York,Staten Island,Catherine St and Decker Ave,0,0,http://www.gunviolencearchive.org/incident/1325122,https://www.silive.com/crime/2019/02/2-gun-arrests-in-under-an-hour-on-staten-islands-north-shore.html
"February 9, 2019",South Carolina,Lancaster,E Arch St,1,0,http://www.gunviolencearchive.org/incident/1323636,https://www.wltx.com/article/news/crime/wanted-murder-suspect-in-custody-after-6-month-long-manhunt/101-a33f37e3-30ec-4ace-bf0a-0b4fdba2022b
"February 9, 2019",Louisiana,New Orleans,1400 block of N Broad St,0,0,http://www.gunviolencearchive.org/incident/1350236,https://www.nola.com/crime/2019/03/woman-accused-of-threatening-to-shoot-store-owner-nopd.html
"February 9, 2019",Mississippi,Fayette,100 block of MS 28,0,1,http://www.gunviolencearchive.org/incident/1324753,http://www.wlbt.com/2019/02/11/year-old-critical-condition-after-shooting/
"February 9, 2019",Florida,Cocoa,N/A,1,0,http://www.gunviolencearchive.org/incident/1336084,https://www.floridatoday.com/story/news/crime/2019/02/27/joshua-taylor-cocoa-charged-first-degree-murder-tashaun-jackson/3001505002/
"February 9, 2019",Maryland,Suitland,3400 block of Parkway Terrace Dr,1,0,http://www.gunviolencearchive.org/incident/1323248,https://pgpolice.blogspot.com/2019/05/detectives-arrest-two-suspects-in_3.html
"February 9, 2019",California,San Diego,3500 Sports Arena Blvd,0,1,http://www.gunviolencearchive.org/incident/1323805,https://fox5sandiego.com/2019/02/10/man-shot-outside-concert-at-pechanga-arena-san-diego/
"February 9, 2019",Texas,New Braunfels,1275 N Interstate 35 Frontage Rd,0,1,http://www.gunviolencearchive.org/incident/1324329,https://www.kvue.com/article/news/crime/comal-co-crime-stoppers-offering-reward-for-info-leading-to-suspect-in-motel-6-shooting/269-dfd3d760-7d12-4494-bee7-ee17dae39027
"February 9, 2019",New Mexico,Albuquerque,Edith Blvd NE and Lomas Blvd NE,1,0,http://www.gunviolencearchive.org/incident/1323057,https://www.abqjournal.com/1278791/apd-suspect-kills-self-following-police-chase.html
"February 9, 2019",Illinois,East Saint Louis,2502 Lake Dr,0,1,http://www.gunviolencearchive.org/incident/1325323,https://www.bnd.com/news/local/crime/article226120855.html#storylink=topdigest_latest
"February 9, 2019",New York,Yonkers,Lamartine Ter,0,0,http://www.gunviolencearchive.org/incident/1325339,https://dailyvoice.com/new-york/armonk/police-fire/westchester-teen-arrested-after-shots-fired-incident-police-say/748179/
"February 9, 2019",Maryland,Hagerstown,700 block of Antietam Dr,0,0,http://www.gunviolencearchive.org/incident/1324452,https://www.heraldmailmedia.com/news/local/hagerstown-area-man-held-without-bond-on-assault-gun-charges/article_23d2df52-8343-51bc-ad85-cc5be466ddef.html?fbclid=IwAR3fvRoMT8SfN9a_2QZY5XerMCWchPMts_mp9PgBQC3NAEvAvqfANKP6Vl8
"February 9, 2019",New Jersey,Jersey City,John F Kennedy Blvd and Communipaw Dr,0,0,http://www.gunviolencearchive.org/incident/1325348,https://www.rlsmedia.com/article/ny-man-found-loaded-gun-during-dwi-arrest-jersey-city
"February 9, 2019",District of Columbia,Washington,3000 block of 23rd St SE,0,0,http://www.gunviolencearchive.org/incident/1324457,https://mpdc.dc.gov/release/arrest-made-assault-dangerous-weapon-gun-offense-3000-block-23rd-street-southeast
"February 9, 2019",District of Columbia,Washington,2300 block of Green St SE,0,1,http://www.gunviolencearchive.org/incident/1323297,https://www.washingtonpost.com/local/public-safety/three-separate-dc-shootings-in-six-hour-span-friday-night-and-saturday-morning/2019/02/09/0bb2d8c0-2c7d-11e9-b2fc-721718903bfc_story.html?noredirect=on&utm_term=.58b505b9195f
"February 9, 2019",Pennsylvania,Pittsburgh,777 Casino Dr,0,0,http://www.gunviolencearchive.org/incident/1324463,https://www.wtae.com/article/pennsylvania-man-arrested-found-with-guns-on-him-in-rivers-casino/26278361
"February 10, 2019",Washington,Auburn,5500 block of Kersey Way SE,1,0,http://www.gunviolencearchive.org/incident/1324655,https://www.seattletimes.com/seattle-news/crime/medical-examiner-identifies-18-year-old-auburn-man-found-dead-from-a-gunshot-wound-to-the-head/
"February 10, 2019",California,Fresno,3328 N Marks Ave,0,1,http://www.gunviolencearchive.org/incident/1324311,https://www.fresnobee.com/news/local/crime/article226132850.html
"February 10, 2019",Louisiana,Gretna (Terrytown),500 block of Terrytown Pkwy,0,0,http://www.gunviolencearchive.org/incident/1326275,https://www.nola.com/crime/2019/02/10-georgia-tourists-arrested-on-drug-gun-charges-at-terrytown-airbnb-jpso.html
"February 10, 2019",Nebraska,Omaha,Spaulding St and N 55th St,0,1,http://www.gunviolencearchive.org/incident/1323607,https://www.1011now.com/content/news/Police-investigating-overnight-shooting-505636901.html
"February 10, 2019",Texas,Fort Worth,9114 Camp Bowie W Blvd,0,0,http://www.gunviolencearchive.org/incident/1323766,https://www.star-telegram.com/news/local/community/fort-worth/article226061690.html
"February 10, 2019",Massachusetts,Boston,20 Tennis St,0,0,http://www.gunviolencearchive.org/incident/1323884,https://twitter.com/LiveBoston617/status/1094743874692698112
"February 10, 2019",Louisiana,Eunice,Karen St,0,1,http://www.gunviolencearchive.org/incident/1323889,https://katc.com/news/around-acadiana/2019/02/10/one-man-injured-in-eunice-shooting/
"February 10, 2019",Mississippi,Ridgeland,1200 E County Line Rd,0,1,http://www.gunviolencearchive.org/incident/1324778,http://www.wlbt.com/2019/02/11/man-shot-jackson-nightclub-found-northpark-mall-parking-lot/
"February 10, 2019",Massachusetts,Boston,136 Seaver St,0,0,http://www.gunviolencearchive.org/incident/1323901,https://twitter.com/LiveBoston617/status/1094819118979731456
"February 10, 2019",Mississippi,Jackson,3622 Medgar Evers Blvd,1,0,http://www.gunviolencearchive.org/incident/1323663,http://www.wlbt.com/2019/02/11/man-shot-jackson-nightclub-found-northpark-mall-parking-lot/
"February 10, 2019",New Jersey,Linden,826 E Henry St,0,1,http://www.gunviolencearchive.org/incident/1323423,https://www.rlsmedia.com/article/shots-fired-investigation-underway-linden
"February 10, 2019",Florida,Century,W Pond St and W FL-4,0,1,http://www.gunviolencearchive.org/incident/1325946,http://www.northescambia.com/2019/02/arrest-made-in-century-shots-fired-incident
"February 10, 2019",Tennessee,Chattanooga,N/A,0,1,http://www.gunviolencearchive.org/incident/1324606,https://wdef.com/2019/02/10/shooting-crime-scene-unknown/
"February 10, 2019",Virginia,Richmond,Rosecrest Ave,0,0,http://www.gunviolencearchive.org/incident/1325977,https://wtvr.com/2019/02/12/shaken-mom-fears-for-familys-safety-after-drive-by-shooting/
"February 10, 2019",Alabama,Arab,Co Rd 1807,0,0,http://www.gunviolencearchive.org/incident/1325503,http://www.cullmansense.com/articles/2019/02/12/2-charged-trafficking-illegal-drugs-stolen-car-recovered
"February 10, 2019",Alabama,Montgomery,2900 block of Moorcroft Dr,0,0,http://www.gunviolencearchive.org/incident/1325499,http://www.wsfa.com/2019/02/12/man-charged-after-sunday-shooting-montgomery/
"February 10, 2019",Oklahoma,Catoosa,N/A,0,0,http://www.gunviolencearchive.org/incident/1328020,https://www.kjrh.com/news/local-news/woman-sought-as-person-of-interest-in-catoosa-officer-involved-shooting
"February 10, 2019",Wisconsin,Franksville,3500 block of 80th St,0,0,http://www.gunviolencearchive.org/incident/1323967,https://journaltimes.com/news/local/crime-and-courts/two-men-charged-after-raymond-house-shot-with-air-rifle/article_bb741604-3807-524e-8301-6dbdf84bc872.html#tracking-source=home-the-latest
"February 10, 2019",Michigan,Lansing,1300 block of Eureka St,0,1,http://www.gunviolencearchive.org/incident/1326145,https://www.lansingstatejournal.com/story/news/2019/02/12/police-man-shot-while-car-early-sunday-lansing/2840347002/
"February 10, 2019",Michigan,Fort Gratiot (Fort Gratiot Township),4000 block of Keewahdin Rd,1,0,http://www.gunviolencearchive.org/incident/1324648,https://www.detroitnews.com/story/news/local/michigan/2019/02/11/deputies-investigate-fort-gratiot-twp-homicide/2835889002/
"February 10, 2019",North Carolina,Sanford,N/A,0,1,http://www.gunviolencearchive.org/incident/1325567,https://www.fayobserver.com/news/20190212/2-nc-teenagers-accused-of-shooting-man-trying-to-sell-iphone
"February 10, 2019",Louisiana,Lockport,100 block of E Fontinelle St,1,0,http://www.gunviolencearchive.org/incident/1324661,http://www.fox8live.com/2019/02/11/year-old-killed-lockport-shooting-sheriff-says/?fbclid=IwAR33C441Ns5gqNpQP1i_HzHu34mG6kFzGCimJ5RG7gCJ6dbA0q92wlrgA1A
"February 10, 2019",Arkansas,Lavaca,8606 E Tate Lane,0,0,http://www.gunviolencearchive.org/incident/1325364,https://5newsonline.com/2019/02/11/two-burglary-suspects-caught-by-victims-brother-and-friend-held-at-gunpoint-for-police/
"February 10, 2019",Massachusetts,Lawrence,Lexington St and Buswell St,0,2,http://www.gunviolencearchive.org/incident/1323791,https://www.eagletribune.com/news/merrimack_valley/two-men-suffered-non-life-threatening-injuries-after-double-shooting/article_55602d16-2d7b-11e9-84e8-7befa0a852c5.html
"February 10, 2019",Connecticut,Hartford,Edgewood St,0,1,http://www.gunviolencearchive.org/incident/1323796,https://www.wtnh.com/news/connecticut/hartford/investigation-underway-in-hartford-after-uncasville-man-is-struck-by-gunfire/1770813806
"February 10, 2019",Louisiana,Bossier City,3000 block of June Ln,1,0,http://www.gunviolencearchive.org/incident/1324170,https://www.shreveporttimes.com/story/news/crime/2019/02/10/alleged-home-invasion-turns-deadly-bossier/2833932002/
"February 10, 2019",Connecticut,Hartford,Greenfield St and Nelson St,0,1,http://www.gunviolencearchive.org/incident/1323800,https://www.wtnh.com/news/connecticut/hartford/hartford-pd-26-year-old-shot-in-the-back-overnight-listed-in-stable-condition/1769528174
"February 10, 2019",Connecticut,New Haven,Quinnipiac Ave and Essex St,0,1,http://www.gunviolencearchive.org/incident/1323802,https://www.wtnh.com/news/connecticut/new-haven/teen-sustains-gunshot-wound-to-his-foot-in-new-haven/1770443209
"February 10, 2019",Michigan,Jackson,Barberry Dr,0,0,http://www.gunviolencearchive.org/incident/1324686,https://www.mlive.com/news/jackson/2019/02/gunfire-strikes-3-jackson-apartments-overnight.html
"February 10, 2019",South Carolina,Taylors,300 Brook Glenn Rd,1,0,http://www.gunviolencearchive.org/incident/1323735,https://www.wspa.com/news/2-brothers-face-murder-charges-in-man-s-shooting-death-in-taylors/1773215590
"February 10, 2019",Oklahoma,Oklahoma City,1917 Minnie Ln,1,0,http://www.gunviolencearchive.org/incident/1324472,https://newsok.com/article/5622853/police-make-second-arrest-in-okahoma-city-shooting-death
"February 10, 2019",California,Long Beach,Albury Ave and E Conant St,0,1,http://www.gunviolencearchive.org/incident/1325865,https://www.presstelegram.com/2019/02/11/man-shot-and-wounded-in-home-near-lakewood-village/
"February 10, 2019",Texas,Wichita Falls,Old Jacksboro Hwy and Midwestern Pkwy,0,0,http://www.gunviolencearchive.org/incident/1338143,http://www.kswo.com/2019/03/01/wfpd-meth-gun-discovered-during-traffic-stop/
"February 10, 2019",Texas,Livingston (Segno),1132 Summerall Rd,1,0,http://www.gunviolencearchive.org/incident/1324372,https://www.facebook.com/permalink.php?story_fbid=2251926998462633&id=1673687979619874
"February 10, 2019",Texas,Spring,2800 Hirschfield Rd,0,1,http://www.gunviolencearchive.org/incident/1323847,https://www.chron.com/news/houston-texas/houston/article/Suspects-broke-into-Spring-apartment-and-shot-13605228.php
"February 10, 2019",Alabama,Mobile,North Dr and Cedar Crescent Dr,0,0,http://www.gunviolencearchive.org/incident/1323613,https://weartv.com/news/local/mobile-police-capture-armed-suspect-following-manhunt
"February 9, 2019",Arkansas,Little Rock,9215 Colonel Glenn Rd,0,1,http://www.gunviolencearchive.org/incident/1324577,https://www.arkansasonline.com/news/2019/feb/11/man-shot-back-little-rock-car-wash-police-say/?crime
"February 9, 2019",Pennsylvania,Lancaster,600 block of Columbia Ave,0,0,http://www.gunviolencearchive.org/incident/1325945,https://lancasteronline.com/news/policelog/lancaster-county-police-log-wednesday-feb/article_60c3d352-2f37-11e9-ad32-7f2a7d93553f.html
"February 9, 2019",Illinois,Chicago,5900 block of W Chicago Ave,1,0,http://www.gunviolencearchive.org/incident/1323380,https://chicago.suntimes.com/news/austin-neighborhood-homicide/
"February 9, 2019",Maine,Hope,Crabtree Rd,0,0,http://www.gunviolencearchive.org/incident/1323705,https://bangordailynews.com/2019/02/10/news/midcoast/police-investigating-armed-home-invasion-in-hope/
"February 9, 2019",Arkansas,Maumelle,1500 Union Ct,1,0,http://www.gunviolencearchive.org/incident/1324579,https://www.arkansasonline.com/news/2019/feb/13/suspect-arrested-fatal-shooting-man-found-dead-cen/?crime
"February 9, 2019",South Carolina,Abbeville,1108 Cambridge St,0,1,http://www.gunviolencearchive.org/incident/1323743,https://www.wspa.com/news/crime/1-shot-at-apartments-in-abbeville-police-searching-for-suspect/1768990039
"February 9, 2019",New York,Syracuse,800 block of Ackerman Ave,0,0,http://www.gunviolencearchive.org/incident/1323178,https://www.syracuse.com/crime/2019/02/woman-with-handgun-struck-injured-3-su-students-police-say.html
"February 9, 2019",Georgia,Lagrange,Troup St,1,0,http://www.gunviolencearchive.org/incident/1323512,http://www.wtvm.com/2019/03/05/second-arrest-made-after-lagrange-man-killed-while-giving-ride-strangers/
"February 9, 2019",Illinois,Rockford,421 block of Albert Ave,0,0,http://www.gunviolencearchive.org/incident/1326890,https://www.rrstar.com/news/20190213/rockford-man-charged-with-weapons-drug-offenses
"February 9, 2019",South Carolina,Williamston,E Carolina St,0,0,http://www.gunviolencearchive.org/incident/1323155,https://www.wyff4.com/article/two-arrested-after-upstate-shooting/26268352
"February 9, 2019",North Carolina,Charlotte,1000 block of McAlway Rd,1,0,http://www.gunviolencearchive.org/incident/1323218,http://www.wbtv.com/2019/02/09/one-dead-following-shooting-cotsworld/
"February 9, 2019",Alabama,Mobile,1000 block of Cherokee St,0,1,http://www.gunviolencearchive.org/incident/1323220,https://www.al.com/news/2019/02/victim-hospitalized-with-gunshot-wound-in-mobile.html
"February 9, 2019",North Carolina,Charlotte,Sunset Rd and I-77,0,1,http://www.gunviolencearchive.org/incident/1323222,https://www.wcnc.com/article/news/crime/man-shot-while-inside-car-in-north-charlotte/275-96fddd6f-3978-49d6-8df6-178ce0629b4c
"February 9, 2019",Connecticut,Stamford,30 S State St,0,0,http://www.gunviolencearchive.org/incident/1324616,https://www.ctpost.com/local/article/Cop-takes-down-gunman-following-chase-13608421.php
"February 9, 2019",California,Long Beach,900 block of Harbor Plz,0,1,http://www.gunviolencearchive.org/incident/1323759,https://ktla.com/2019/02/10/officer-unintentionally-shoots-injures-man-near-long-beach-reggae-festival-police/
"February 9, 2019",North Carolina,Lumberton,55 Van Born Dr,0,0,http://www.gunviolencearchive.org/incident/1323245,https://www.fayobserver.com/news/20190209/cocaine-suboxone-guns-seized-in-robeson
"February 9, 2019",Mississippi,Hattiesburg,US 49 and Campbell Loop,0,1,http://www.gunviolencearchive.org/incident/1323120,https://www.hattiesburgamerican.com/story/news/crime/2019/02/09/woman-injured-early-morning-shooting-hattiesburg/2823119002/?fbclid=IwAR3o3vJiQikXzsPJ0zCcYvhBmSNwHh5CC8q6Wo_P9nuTyk79jcCbNmcYSoQ
"February 9, 2019",Colorado,Colorado Springs,3500 block of N Academy Blvd,0,0,http://www.gunviolencearchive.org/incident/1323303,http://www.springsgov.com/units/police/policeblotter.asp
"February 9, 2019",Texas,Dallas,2500 block of Gus Thomasson Rd,0,1,http://www.gunviolencearchive.org/incident/1323047,https://www.dallasnews.com/news/crime/2019/05/08/police-release-photo-vehicle-driver-suspected-far-east-dallas-robbery
"February 9, 2019",Connecticut,Bridgeport,800 block of Noble Ave,0,0,http://www.gunviolencearchive.org/incident/1323807,https://www.doingitlocal.com/2019/02/bridgeport-news-shot-fired-into-a-home/
"February 9, 2019",Mississippi,Saucier,Riceville Rd and McHenry Rd,2,0,http://www.gunviolencearchive.org/incident/1323697,http://www.wlox.com/2019/02/12/court-documents-saucier-shooter-claims-self-defense-says-boys-death-was-accidental/
"February 9, 2019",California,Sausalito (Marin City),N/A,0,0,http://www.gunviolencearchive.org/incident/1323835,http://www.ktvu.com/news/marin-county-sheriff-injured-after-struggle-with-domestic-violence-suspect
"February 9, 2019",Connecticut,Woodstock,282 Paine District Rd,0,0,http://www.gunviolencearchive.org/incident/1323842,https://www.wtnh.com/news/connecticut/windham/police-seize-car-firearms-and-more-items-from-embezzlement-investigation-of-a-plainfield-business/1768450369
"February 9, 2019",South Carolina,Mount Pleasant,Seminole St,1,0,http://www.gunviolencearchive.org/incident/1327831,https://abcnews4.com/news/local/police-man-charged-with-murder-after-60-year-old-mt-pleasant-woman-found-shot-to-death
"February 9, 2019",Pennsylvania,Philadelphia,5300 block of Kershaw St,0,1,http://www.gunviolencearchive.org/incident/1323322,https://6abc.com/teen-critical-after-shooting-in-west-philadelphia/5129560/
"February 11, 2019",Wisconsin,Manitowoc,1433 S 8th St,0,0,http://www.gunviolencearchive.org/incident/1328551,https://www.htrnews.com/story/news/crime/2019/02/12/manitowoc-police-arrest-lincoln-high-school-student-had-gun-drugs-car/2846844002/
"February 11, 2019",Louisiana,Jonesville,286 Grisby Rd,0,0,http://www.gunviolencearchive.org/incident/1328159,https://www.natchezdemocrat.com/2019/02/14/brothers-arrested-in-drug-bust-30-firearms-uncovered/
"February 11, 2019",Nevada,Las Vegas,2819 Las Vegas Trail,0,1,http://www.gunviolencearchive.org/incident/1324731,https://www.star-telegram.com/news/local/community/fort-worth/article226090185.html?fbclid=IwAR1Ze4S6o2Ic5Gv681ZHaAoqaf9Pq-umbSP6gmE5V5yui-tvmL_0SshLwQM
"February 11, 2019",Idaho,Boise,3500 block of N Five Mile Rd,0,0,http://www.gunviolencearchive.org/incident/1326251,https://www.idahopress.com/news/local/police-arrest-man-they-say-hit-woman-in-the-face/article_cb5bee8e-7436-5106-ac19-86f94c9768bb.html
"February 11, 2019",Louisiana,Grand Isle,3000 block of LA-1,0,1,http://www.gunviolencearchive.org/incident/1326264,https://www.nola.com/crime/2019/02/3-arrested-after-man-shot-in-fight-at-grand-isle-motel.html
"February 11, 2019",Oklahoma,Tulsa,5600 block of N Frankfort Pl,0,0,http://www.gunviolencearchive.org/incident/1324746,https://www.tulsaworld.com/news/local/crime-and-courts/home-occupied-by-mother-three-children-shot-up-early-monday/article_befd1e9c-bf88-5fc2-9393-667620891165.html
"February 11, 2019",Oregon,Coos Bay,N Wasson St,0,1,http://www.gunviolencearchive.org/incident/1325627,https://theworldlink.com/news/local/crime-and-courts/man-with-gunshot-wounds-taken-to-bay-area-hospital/article_951af40c-08c9-5f79-b4ab-9f0bd71e99ed.html
"February 11, 2019",Texas,Houston,11000 S Gessner Rd,1,1,http://www.gunviolencearchive.org/incident/1324925,https://www.click2houston.com/news/mother-says-son-was-shot-to-death-trying-to-break-up-fight-at-sw-houston-park
"February 11, 2019",Texas,Huntsville,810 Farm to Market Rd 2821,1,0,http://www.gunviolencearchive.org/incident/1324792,https://www.chron.com/news/houston-texas/article/Texas-corrections-officer-dies-by-suicide-at-13607439.php?fbclid=IwAR3Qu4Pc1aJyTVkohYiqEGlqFYIjMj4AuDanTpUb_PORXI3lEmAhIJi0PxU
"February 11, 2019",California,Bakersfield,Grace St and Robinson St,1,0,http://www.gunviolencearchive.org/incident/1324306,https://www.turnto23.com/breaking-news-alerts/kcso-investigating-deadly-shooting-in-east-bakersfield
"February 11, 2019",Mississippi,Jackson,N/A,0,1,http://www.gunviolencearchive.org/incident/1324819,https://www.wapt.com/article/jackson-police-man-shot-dropped-off-at-hospital/26294752
"February 11, 2019",Texas,Houston,7200 block of T C Jester Blvd,1,0,http://www.gunviolencearchive.org/incident/1324839,https://www.chron.com/news/houston-texas/houston/article/Shooting-victim-found-dead-in-north-Houston-13607146.php?fbclid=IwAR1FF97hvSAj39Ajy0CygOnqAtbFMzOrBJ2VKU5PCH8dTk5hxYwBUmjhb8M
"February 11, 2019",Illinois,Plainfield,Old Renwick Rd and Trading Post Ln,0,0,http://www.gunviolencearchive.org/incident/1326537,https://chicago.suntimes.com/crime/boy-16-charged-with-vehicle-theft-possessing-handgun-in-plainfield-township/
